id;nome;modelo;acompanha;palavraChave;peso;altura;largura;comprimento;codigo;marca;unidadeMedida;ativo;ncm;cest;origemFiscal;dataLancamento;dataAtualizacao;categorias;derivacoes;dataExtracao
01 Shorts de Pijama";Pijama, Pijama Curto, Pijama Verão, Americano, Feminino;0.380;3.00;21.00;26.00;PACEME;2;UN;True;62063000;;0;2025-01-23T00:00:00-03:00;2025-09-08T10:28:30-03:00;[36];[{'id': 2903, 'codigo': 'PACEMEM', 'nome': 'Pijama Americano Curto Estrelas Marinho Profundo - M', 'ativo': True}, {'id': 2902, 'codigo': 'PACEMEP', 'nome': 'Pijama Americano Curto Estrelas Marinho Profundo - P', 'ativo': True}, {'id': 2905, 'codigo': 'PACEMEGG', 'nome': 'Pijama Americano Curto Estrelas Marinho Profundo - GG', 'ativo': True}, {'id': 2904, 'codigo': 'PACEMEG', 'nome': 'Pijama Americano Curto Estrelas Marinho Profundo - G', 'ativo': True}];2025-09-11 10:22:49
1024;Pijama Americano Curto Floral Azul;Pijama Americano Manga Curta;"01 Blusa Americana Manga Curta.
01 Shorts.";Pijama Americano, Pijama Curto, Pijama Manga Curta, Americano;0.290;3.00;20.00;26.00;PACFLA;2;UN;False;62063000;;0;2024-04-01T00:00:00-03:00;2025-08-28T15:54:55-03:00;[33, 7, 11];[{'id': 1025, 'codigo': 'PACFLAP', 'nome': 'Pijama Americano Curto Floral Azul - P', 'ativo': False}, {'id': 1026, 'codigo': 'PACFLAM', 'nome': 'Pijama Americano Curto Floral Azul - M', 'ativo': False}, {'id': 1027, 'codigo': 'PACFLAG', 'nome': 'Pijama Americano Curto Floral Azul - G', 'ativo': False}, {'id': 1028, 'codigo': 'PACFLAGG', 'nome': 'Pijama Americano Curto Floral Azul - GG', 'ativo': False}];2025-09-11 10:22:49
1019;Pijama Americano Curto Green Heart;Pijama Americano Manga Curta;"01 Blusa Americana Manga Curta.
01 Shorts.";Pijama Americano, Pijama Curto, Pijama Manga Curta, Americano;0.290;3.00;20.00;26.00;PACGH;2;UN;False;62063000;;0;2024-04-01T00:00:00-03:00;2025-08-28T15:54:45-03:00;[7, 11, 33];[{'id': 1022, 'codigo': 'PACGHG', 'nome': 'Pijama Americano Curto Green Heart - G', 'ativo': False}, {'id': 1021, 'codigo': 'PACGHM', 'nome': 'Pijama Americano Curto Green Heart - M', 'ativo': False}, {'id': 1020, 'codigo': 'PACGHP', 'nome': 'Pijama Americano Curto Green Heart - P', 'ativo': False}, {'id': 1023, 'codigo': 'PACGHGG', 'nome': 'Pijama Americano Curto Green Heart - GG', 'ativo': False}];2025-09-11 10:22:49
1034;Pijama Americano Curto Listra Bordô;Pijama Americano Manga Curta;"01 Blusa Americana Manga Curta.
01 Shorts.";Pijama Americano, Pijama Curto, Pijama Manga Curta, Americano;0.290;3.00;20.00;26.00;PACLB;2;UN;False;62063000;;0;2024-04-11T00:00:00-03:00;2025-08-28T15:54:45-03:00;[8, 7, 11, 33];[{'id': 1035, 'codigo': 'PACLBP', 'nome': 'Pijama Americano Curto Listra Bordô - P', 'ativo': False}, {'id': 1036, 'codigo': 'PACLBM', 'nome': 'Pijama Americano Curto Listra Bordô - M', 'ativo': False}, {'id': 1037, 'codigo': 'PACLBG', 'nome': 'Pijama Americano Curto Listra Bordô - G', 'ativo': False}, {'id': 1038, 'codigo': 'PACLBGG', 'nome': 'Pijama Americano Curto Listra Bordô - GG', 'ativo': False}];2025-09-11 10:22:49
2139;Pijama Americano Curto Listra Detalhe;Pijama Americano Manga Curta;"1 Blusa Manga Curta Americana.
1 Shorts.";pijama manga curta, pijama, pijama americano;0.310;3.00;20.00;26.00;PACLD;2;UN;False;62063000;;0;2024-03-25T00:00:00-03:00;2025-08-28T15:55:18-03:00;[33, 7, 37, 11];[{'id': 2141, 'codigo': 'PACLDM', 'nome': 'Pijama Americano Curto Listra Detalhe - M', 'ativo': False}, {'id': 2140, 'codigo': 'PACLDP', 'nome': 'Pijama Americano Curto Listra Detalhe - P', 'ativo': False}, {'id': 2142, 'codigo': 'PACLDG', 'nome': 'Pijama Americano Curto Listra Detalhe - G', 'ativo': False}, {'id': 2143, 'codigo': 'PACLDGG', 'nome': 'Pijama Americano Curto Listra Detalhe - GG', 'ativo': False}];2025-09-11 10:22:49
592;Pijama Feminino Algodão Curto Love;Pijama Manga Curta;"1 Blusa Manga Curta.
1 Shorts Pijama.";pijama oncinha verde, pijama onça, pijama 3 peças,;0.310;3.00;20.00;26.00;PACLH;2;UN;False;62063000;;0;2024-02-14T00:00:00-03:00;2025-08-28T15:54:45-03:00;[11, 7, 35, 29];[{'id': 593, 'codigo': 'PACLHM', 'nome': 'Pijama Feminino Algodão Curto Love - M', 'ativo': False}, {'id': 594, 'codigo': 'PACLHG', 'nome': 'Pijama Feminino Algodão Curto Love - G', 'ativo': False}, {'id': 595, 'codigo': 'PACLHGG', 'nome': 'Pijama Feminino Algodão Curto Love - GG', 'ativo': False}, {'id': 631, 'codigo': 'PACLHP', 'nome': 'Pijama Feminino Algodão Curto Love - P', 'ativo': False}];2025-09-11 10:22:49
2464;Pijama Americano Curto Listra Mocha;Pijama Americano Manga Curta;"1 Blusa Manga Curta Americana.
1 Shorts.";pijama manga curta, pijama, pijama americano, algodão;0.250;3.00;20.00;26.00;PACLM;2;UN;True;62063000;;0;2025-08-20T00:00:00-03:00;2025-08-22T13:34:03-03:00;[11, 33, 7, 37, 47];[{'id': 2466, 'codigo': 'PACLMM', 'nome': 'Pijama Americano Curto Listra Mocha - M', 'ativo': True}, {'id': 2468, 'codigo': 'PACLMGG', 'nome': 'Pijama Americano Curto Listra Mocha - GG', 'ativo': True}, {'id': 2465, 'codigo': 'PACLMP', 'nome': 'Pijama Americano Curto Listra Mocha - P', 'ativo': True}, {'id': 2467, 'codigo': 'PACLMG', 'nome': 'Pijama Americano Curto Listra Mocha - G', 'ativo': True}];2025-09-11 10:22:49
1029;Pijama Americano Curto Listra Salmão ;Pijama Americano Manga Curta;"01 Blusa Americana Manga Curta.
01 Shorts.";Pijama Americano, Pijama Curto, Pijama Manga Curta, Americano;0.290;3.00;20.00;26.00;PACLS;2;UN;False;62063000;;0;2024-04-11T00:00:00-03:00;2025-08-28T15:54:55-03:00;[33, 7, 11];[{'id': 1030, 'codigo': 'PACLSP', 'nome': 'Pijama Americano Curto Listra Salmão  - P', 'ativo': False}, {'id': 1031, 'codigo': 'PACLSM', 'nome': 'Pijama Americano Curto Listra Salmão  - M', 'ativo': False}, {'id': 1032, 'codigo': 'PACLSG', 'nome': 'Pijama Americano Curto Listra Salmão  - G', 'ativo': False}, {'id': 1033, 'codigo': 'PACLSGG', 'nome': 'Pijama Americano Curto Listra Salmão  - GG', 'ativo': False}];2025-09-11 10:22:49
1049;Pijama Americano Curto Rap. Málaga;Pijama Americano Manga Curta;"01 Blusa Americana Manga Curta.
01 Shorts.";Pijama Americano, Pijama Curto, Pijama Manga Curta, Americano;0.290;3.00;20.00;26.00;PACRM;2;UN;False;62063000;;0;2024-03-11T00:00:00-03:00;2025-08-28T15:54:45-03:00;[7, 11, 33];[{'id': 1050, 'codigo': 'PACRMM', 'nome': 'Pijama Americano Curto Rap. Málaga - M', 'ativo': False}, {'id': 1051, 'codigo': 'PACRMG', 'nome': 'Pijama Americano Curto Rap. Málaga - G', 'ativo': False}, {'id': 1052, 'codigo': 'PACRMGG', 'nome': 'Pijama Americano Curto Rap. Málaga - GG', 'ativo': False}];2025-09-11 10:22:49
1039;Pijama Americano Curto Xadrez Azul;Pijama Americano Manga Curta;"01 Blusa Americana Manga Curta.
01 Shorts.";Pijama Americano, Pijama Curto, Pijama Manga Curta, Americano;0.290;3.00;20.00;26.00;PACXA;2;UN;False;62063000;;0;2024-04-11T00:00:00-03:00;2025-08-28T15:54:55-03:00;[8, 7, 11, 33];[{'id': 1040, 'codigo': 'PACXAP', 'nome': 'Pijama Americano Curto Xadrez Azul - P', 'ativo': False}, {'id': 1041, 'codigo': 'PACXAM', 'nome': 'Pijama Americano Curto Xadrez Azul - M', 'ativo': False}, {'id': 1042, 'codigo': 'PACXAG', 'nome': 'Pijama Americano Curto Xadrez Azul - G', 'ativo': False}, {'id': 1043, 'codigo': 'PACXAGG', 'nome': 'Pijama Americano Curto Xadrez Azul - GG', 'ativo': False}];2025-09-11 10:22:49
1014;Pijama Americano Curto Xadrez Black;Pijama Americano Manga Curta;"01 Blusa Americana Manga Curta.
01 Shorts.";Pijama Americano, Pijama Curto, Pijama Manga Curta, Americano;0.290;3.00;20.00;26.00;PACXB;2;UN;False;62063000;;0;2024-04-01T00:00:00-03:00;2025-08-28T15:54:55-03:00;[7, 11, 33];[{'id': 1016, 'codigo': 'PACXBM', 'nome': 'Pijama Americano Curto Xadrez Black - M', 'ativo': False}, {'id': 1018, 'codigo': 'PACXBGG', 'nome': 'Pijama Americano Curto Xadrez Black - GG', 'ativo': False}, {'id': 1017, 'codigo': 'PACXBG', 'nome': 'Pijama Americano Curto Xadrez Black - G', 'ativo': False}, {'id': 1015, 'codigo': 'PACXBP', 'nome': 'Pijama Americano Curto Xadrez Black - P', 'ativo': False}];2025-09-11 10:22:49
3890;Pijama Americano Longo Algodão Borboletas Azul;Pijama Americano Manga Curta e Calça.;"01 Blusa Manga Curta Americana
01 Calça Pantalona.";Pijama Longo, Pijama Americano, Pijama Algodão;0.455;3.00;21.00;26.00;PALABA;2;UN;True;61083900;;0;2025-04-20T00:00:00-03:00;2025-09-08T12:59:25-03:00;[7, 33, 37, 12, 35, 47];[{'id': 3891, 'codigo': 'PALABAP', 'nome': 'Pijama Americano Longo Algodão Borboletas Azul - P', 'ativo': True}, {'id': 3892, 'codigo': 'PALABAM', 'nome': 'Pijama Americano Longo Algodão Borboletas Azul - M', 'ativo': True}, {'id': 3893, 'codigo': 'PALABAG', 'nome': 'Pijama Americano Longo Algodão Borboletas Azul - G', 'ativo': True}, {'id': 3894, 'codigo': 'PALABAGG', 'nome': 'Pijama Americano Longo Algodão Borboletas Azul - GG', 'ativo': True}];2025-09-11 10:22:49
3312;Pijama Americano Longo Algodão Corações Marinho;Pijama Americano Manga Curta e Calça.;"01 Blusa Manga Curta Americana
01 Calça Pantalona.";Pijama Longo, Pijama Americano, Pijama Algodão;0.455;3.00;21.00;26.00;PALACM;2;UN;True;61083900;;0;2025-02-26T00:00:00-03:00;2025-08-28T15:57:24-03:00;[7, 33, 37, 58, 12, 35];[{'id': 3313, 'codigo': 'PALACMP', 'nome': 'Pijama Americano Longo Algodão Corações Marinho - P', 'ativo': True}, {'id': 3318, 'codigo': 'PALACMG2', 'nome': 'Pijama Americano Longo Algodão Corações Marinho - G2', 'ativo': True}, {'id': 3314, 'codigo': 'PALACMM', 'nome': 'Pijama Americano Longo Algodão Corações Marinho - M', 'ativo': True}, {'id': 3316, 'codigo': 'PALACMGG', 'nome': 'Pijama Americano Longo Algodão Corações Marinho - GG', 'ativo': True}, {'id': 3317, 'codigo': 'PALACMG1', 'nome': 'Pijama Americano Longo Algodão Corações Marinho - G1', 'ativo': True}, {'id': 3319, 'codigo': 'PALACMG3', 'nome': 'Pijama Americano Longo Algodão Corações Marinho - G3', 'ativo': True}, {'id': 3315, 'codigo': 'PALACMG', 'nome': 'Pijama Americano Longo Algodão Corações Marinho - G', 'ativo': True}];2025-09-11 10:22:49
1565;Pijama Americano Longo All Marinho;Pijama Manga Longa Americano;"01 Blusa Manga Longa Americana.
01 Calça.";Pijama, Inverno, Comprido, Frio, Quente, Pijama De Frio, Pijama Longo, Pijama Inverno, Pijama Americano, Pijama Manga Longa;0.450;3.00;20.00;26.00;PALAM;2;UN;True;62063000;;0;2025-02-10T00:00:00-03:00;2025-08-11T12:58:38-03:00;[33, 7, 37, 12];[{'id': 1568, 'codigo': 'PALAMG', 'nome': 'Pijama Americano Longo All Marinho - G', 'ativo': True}, {'id': 1566, 'codigo': 'PALAMP', 'nome': 'Pijama Americano Longo All Marinho - P', 'ativo': True}, {'id': 1567, 'codigo': 'PALAMM', 'nome': 'Pijama Americano Longo All Marinho - M', 'ativo': True}, {'id': 1569, 'codigo': 'PALAMGG', 'nome': 'Pijama Americano Longo All Marinho - GG', 'ativo': True}];2025-09-11 10:22:49
2199;Pijama Americano Longo Algodão Rosa & Pink;Pijama Americano Manga Curta e Calça.;"01 Blusa Manga Curta Americana
01 Calça Pantalona.";Pijama Longo, Pijama Americano, Pijama Algodão;0.455;3.00;21.00;26.00;PALAREP;2;UN;True;61083900;;0;2025-01-07T00:00:00-03:00;2025-08-28T15:57:18-03:00;[37, 12, 7, 33, 35, 47];[{'id': 2203, 'codigo': 'PALAREPGG', 'nome': 'Pijama Americano Longo Algodão Rosa & Pink - GG', 'ativo': True}, {'id': 2202, 'codigo': 'PALAREPG', 'nome': 'Pijama Americano Longo Algodão Rosa & Pink - G', 'ativo': True}, {'id': 2200, 'codigo': 'PALAREPP', 'nome': 'Pijama Americano Longo Algodão Rosa & Pink - P', 'ativo': True}, {'id': 2201, 'codigo': 'PALAREPM', 'nome': 'Pijama Americano Longo Algodão Rosa & Pink - M', 'ativo': True}];2025-09-11 10:22:49
2297;Pijama Americano Longo Algodão Rosa & Rosa;Pijama Americano Manga Curta e Calça.;"01 Blusa Manga Curta Americana
01 Calça Pantalona.";Pijama Longo, Pijama Americano, Pijama Algodão;0.455;3.00;21.00;26.00;PALARER;2;UN;True;61083900;;0;2025-01-04T00:00:00-03:00;2025-08-28T15:57:18-03:00;[12, 37, 7, 33, 35, 47];[{'id': 2301, 'codigo': 'PALARERGG', 'nome': 'Pijama Americano Longo Algodão Rosa & Rosa - GG', 'ativo': True}, {'id': 2298, 'codigo': 'PALARERP', 'nome': 'Pijama Americano Longo Algodão Rosa & Rosa - P', 'ativo': True}, {'id': 2299, 'codigo': 'PALARERM', 'nome': 'Pijama Americano Longo Algodão Rosa & Rosa - M', 'ativo': True}, {'id': 2300, 'codigo': 'PALARERG', 'nome': 'Pijama Americano Longo Algodão Rosa & Rosa - G', 'ativo': True}];2025-09-11 10:22:49
4003;Pijama Americano Longo Algodão Smal Corações;Pijama Manga Longa Americano;"01 Blusa Manga Longa Americana.
01 Calça.";Pijama, Inverno, Comprido, Frio, Quente, Pijama De Frio, Pijama Longo, Pijama Inverno, Pijama Americano, Pijama Manga Longa;0.450;3.00;20.00;26.00;PALASC;2;UN;True;62063000;;0;2025-04-30T00:00:00-03:00;2025-08-25T15:44:45-03:00;[33, 7, 12, 37, 58, 35, 8];[{'id': 4004, 'codigo': 'PALASCP', 'nome': 'Pijama Americano Longo Algodão Smal Corações - P', 'ativo': True}, {'id': 4005, 'codigo': 'PALASCM', 'nome': 'Pijama Americano Longo Algodão Smal Corações - M', 'ativo': True}, {'id': 4006, 'codigo': 'PALASCG', 'nome': 'Pijama Americano Longo Algodão Smal Corações - G', 'ativo': True}, {'id': 4007, 'codigo': 'PALASCGG', 'nome': 'Pijama Americano Longo Algodão Smal Corações - GG', 'ativo': True}, {'id': 4008, 'codigo': 'PALASCG1', 'nome': 'Pijama Americano Longo Algodão Smal Corações - G1', 'ativo': True}, {'id': 4009, 'codigo': 'PALASCG2', 'nome': 'Pijama Americano Longo Algodão Smal Corações - G2', 'ativo': True}, {'id': 4010, 'codigo': 'PALASCG3', 'nome': 'Pijama Americano Longo Algodão Smal Corações - G3', 'ativo': True}];2025-09-11 10:22:49
3473;Pijama Americano Longo Algodão Urso Pink;Pijama Americano Manga Curta e Calça.;"01 Blusa Manga Curta Americana
01 Calça Pantalona.";Pijama Longo, Pijama Americano, Pijama Algodão;0.455;3.00;21.00;26.00;PALAUP;2;UN;True;61083900;;0;2025-02-23T00:00:00-03:00;2025-07-28T15:41:43-03:00;[7, 33, 37, 58, 12, 35, 47];[{'id': 3474, 'codigo': 'PALAUPP', 'nome': 'Pijama Americano Longo Algodão Urso Pink - P', 'ativo': True}, {'id': 3478, 'codigo': 'PALAUPG1', 'nome': 'Pijama Americano Longo Algodão Urso Pink - G1', 'ativo': True}, {'id': 3479, 'codigo': 'PALAUPG2', 'nome': 'Pijama Americano Longo Algodão Urso Pink - G2', 'ativo': True}, {'id': 3477, 'codigo': 'PALAUPGG', 'nome': 'Pijama Americano Longo Algodão Urso Pink - GG', 'ativo': True}, {'id': 3475, 'codigo': 'PALAUPM', 'nome': 'Pijama Americano Longo Algodão Urso Pink - M', 'ativo': True}, {'id': 3476, 'codigo': 'PALAUPG', 'nome': 'Pijama Americano Longo Algodão Urso Pink - G', 'ativo': True}, {'id': 3480, 'codigo': 'PALAUPG3', 'nome': 'Pijama Americano Longo Algodão Urso Pink - G3', 'ativo': True}];2025-09-11 10:22:49
2398;Pijama Americano Longo Xadrez Rosa;Pijama Americano Manga Curta e Calça.;"01 Blusa Manga Curta Americana
01 Calça Pantalona.";Pijama Longo, Pijama Americano, Pijama Algodão;0.455;3.00;21.00;26.00;PALAXR;2;UN;True;61083900;;0;2025-08-21T00:00:00-03:00;2025-08-22T13:32:44-03:00;[47, 7, 33, 37, 58, 12];[{'id': 2403, 'codigo': 'PALAXRG1', 'nome': 'Pijama Americano Longo Xadrez Rosa - G1', 'ativo': True}, {'id': 2399, 'codigo': 'PALAXRP', 'nome': 'Pijama Americano Longo Xadrez Rosa - P', 'ativo': True}, {'id': 2401, 'codigo': 'PALAXRG', 'nome': 'Pijama Americano Longo Xadrez Rosa - G', 'ativo': True}, {'id': 2405, 'codigo': 'PALAXRG3', 'nome': 'Pijama Americano Longo Xadrez Rosa - G3', 'ativo': True}, {'id': 2402, 'codigo': 'PALAXRGG', 'nome': 'Pijama Americano Longo Xadrez Rosa - GG', 'ativo': True}, {'id': 2404, 'codigo': 'PALAXRG2', 'nome': 'Pijama Americano Longo Xadrez Rosa - G2', 'ativo': True}, {'id': 2400, 'codigo': 'PALAXRM', 'nome': 'Pijama Americano Longo Xadrez Rosa - M', 'ativo': True}];2025-09-11 10:22:49
2433;Pijama Americano Longo Algodão Xadrez Vermelho;Pijama Americano Manga Curta e Calça.;"01 Blusa Manga Curta Americana
01 Calça Pantalona.";Pijama Longo, Pijama Americano, Pijama Algodão;0.455;3.00;21.00;26.00;PALAXV;2;UN;True;61083900;;0;2025-01-22T00:00:00-03:00;2025-08-28T15:57:13-03:00;[7, 33, 35, 37, 12, 58];[{'id': 2552, 'codigo': 'PALAXVG2', 'nome': 'Pijama Americano Longo Algodão Xadrez Vermelho - G2', 'ativo': True}, {'id': 2551, 'codigo': 'PALAXVG1', 'nome': 'Pijama Americano Longo Algodão Xadrez Vermelho - G1', 'ativo': True}, {'id': 2434, 'codigo': 'PALAXVP', 'nome': 'Pijama Americano Longo Algodão Xadrez Vermelho - P', 'ativo': True}, {'id': 2435, 'codigo': 'PALAXVM', 'nome': 'Pijama Americano Longo Algodão Xadrez Vermelho - M', 'ativo': True}, {'id': 2436, 'codigo': 'PALAXVG', 'nome': 'Pijama Americano Longo Algodão Xadrez Vermelho - G', 'ativo': True}, {'id': 2437, 'codigo': 'PALAXVGG', 'nome': 'Pijama Americano Longo Algodão Xadrez Vermelho - GG', 'ativo': True}, {'id': 2553, 'codigo': 'PALAXVG3', 'nome': 'Pijama Americano Longo Algodão Xadrez Vermelho - G3', 'ativo': True}];2025-09-11 10:22:49
3451;Pijama Americano Longo Listra Azul;Pijama Americano Manga Curta com Calça.;"01-Blusa Americana.
01-Calça Pantalona.";Pijama Americano, Pijama Botões, Pijama Longo, Pijama Inverno, Frio, Pijama Manga Curta;0.560;3.00;21.00;26.00;PALLA;2;UN;True;62063000;;0;2025-01-21T00:00:00-03:00;2025-08-28T15:57:24-03:00;[7, 33, 37, 12, 47];[{'id': 3559, 'codigo': 'PALLAP', 'nome': 'Pijama Americano Longo Listra Azul - P', 'ativo': True}, {'id': 3452, 'codigo': 'PALLAG', 'nome': 'Pijama Americano Longo Listra Azul - G', 'ativo': True}, {'id': 3453, 'codigo': 'PALLAGG', 'nome': 'Pijama Americano Longo Listra Azul - GG', 'ativo': True}];2025-09-11 10:22:49
2459;Pijama Americano Longo Listra Mocha;Pijama Americano com calça.;"01 Blusa Americana
01 Calça.";Pijama manga curta, pijama, blusa, calça, pijama calça, Pijama Americano, Americano, Pijama Aberto;0.440;3.00;21.00;26.00;PALLM;2;UN;True;62063000;;0;2025-08-20T00:00:00-03:00;2025-08-22T13:33:38-03:00;[12, 33, 7, 37, 47];[{'id': 2460, 'codigo': 'PALLMP', 'nome': 'Pijama Americano Longo Listra Mocha - P', 'ativo': True}, {'id': 2462, 'codigo': 'PALLMG', 'nome': 'Pijama Americano Longo Listra Mocha - G', 'ativo': True}, {'id': 2463, 'codigo': 'PALLMGG', 'nome': 'Pijama Americano Longo Listra Mocha - GG', 'ativo': True}, {'id': 2461, 'codigo': 'PALLMM', 'nome': 'Pijama Americano Longo Listra Mocha - M', 'ativo': True}];2025-09-11 10:22:49
471;Conjunto Feminino Curto Mescla Branco;Conjunto Manga Curta;"1 Blusa Manga Curta.
1 Shorts Com Bolso";Pijama, Home Wear, Casa, Dia, Conjunto, Curto, Blusa, Manga Curta, Verão, Calor;0.305;3.00;21.00;26.00;PALM;2;UN;False;62063000;;0;2024-02-02T00:00:00-03:00;2025-08-28T15:54:37-03:00;[7, 11, 31];[{'id': 472, 'codigo': 'PALMP', 'nome': 'Conjunto Feminino Curto Mescla Branco - P', 'ativo': False}, {'id': 475, 'codigo': 'PALMGG', 'nome': 'Conjunto Feminino Curto Mescla Branco - GG', 'ativo': False}, {'id': 474, 'codigo': 'PALMG', 'nome': 'Conjunto Feminino Curto Mescla Branco - G', 'ativo': False}, {'id': 473, 'codigo': 'PALMM', 'nome': 'Conjunto Feminino Curto Mescla Branco - M', 'ativo': False}];2025-09-11 10:22:49
1053;Pijama Americano Longo Pelúcia Dog Mere;Pijama Americano Manga Longa.;"01 Blusa Americana Manga Longa.
01 Calça.";Pijama Americano, Pijama Longi, Pijama Manga Longa, Americano;0.560;3.00;20.00;26.00;PALPDM;2;UN;True;62063000;;0;2024-04-11T00:00:00-03:00;2025-08-28T15:57:08-03:00;[45, 7, 12, 33];[{'id': 1056, 'codigo': 'PALPDMG', 'nome': 'Pijama Americano Longo Pelúcia Dog Mere - G', 'ativo': True}, {'id': 1055, 'codigo': 'PALPDMM', 'nome': 'Pijama Americano Longo Pelúcia Dog Mere - M', 'ativo': True}, {'id': 1054, 'codigo': 'PALPDMP', 'nome': 'Pijama Americano Longo Pelúcia Dog Mere - P', 'ativo': True}, {'id': 1057, 'codigo': 'PALPDMGG', 'nome': 'Pijama Americano Longo Pelúcia Dog Mere - GG', 'ativo': True}];2025-09-11 10:22:49
3011;Pijama Americano Longo Preto Pérola;Pijama Manga Longa Americano;"01 Blusa Manga Longa Americana.
01 Calça.";Pijama, Inverno, Comprido, Frio, Quente, Pijama De Frio, Pijama Longo, Pijama Inverno, Pijama Americano, Pijama Manga Longa;0.450;3.00;20.00;26.00;PALPP;2;UN;True;62063000;;0;2025-01-20T00:00:00-03:00;2025-08-28T15:57:18-03:00;[33, 7, 37, 12, 45];[{'id': 3017, 'codigo': 'PALPPG2', 'nome': 'Pijama Americano Longo Preto Pérola - G2', 'ativo': True}, {'id': 3015, 'codigo': 'PALPPGG', 'nome': 'Pijama Americano Longo Preto Pérola - GG', 'ativo': True}, {'id': 3016, 'codigo': 'PALPPG1', 'nome': 'Pijama Americano Longo Preto Pérola - G1', 'ativo': True}, {'id': 3013, 'codigo': 'PALPPM', 'nome': 'Pijama Americano Longo Preto Pérola - M', 'ativo': True}, {'id': 3012, 'codigo': 'PALPPP', 'nome': 'Pijama Americano Longo Preto Pérola - P', 'ativo': True}, {'id': 3014, 'codigo': 'PALPPG', 'nome': 'Pijama Americano Longo Preto Pérola - G', 'ativo': True}, {'id': 3018, 'codigo': 'PALPPG3', 'nome': 'Pijama Americano Longo Preto Pérola - G3', 'ativo': True}];2025-09-11 10:22:49
466;Pijama Feminino Curto Alça Rosê;Pijama de Alça e Renda, Com Shorts de Laço.;"01 Blusa De Alça.
01 Shorts.";;0.250;3.00;21.00;26.00;PALR;2;UN;True;62063000;;0;2023-04-05T00:00:00-03:00;;[7];[{'id': 467, 'codigo': 'PALRP', 'nome': 'Pijama Feminino Curto Alça Rosê - P', 'ativo': True}, {'id': 468, 'codigo': 'PALRM', 'nome': 'Pijama Feminino Curto Alça Rosê - M', 'ativo': True}, {'id': 469, 'codigo': 'PALRG', 'nome': 'Pijama Feminino Curto Alça Rosê - G', 'ativo': True}, {'id': 470, 'codigo': 'PALRGG', 'nome': 'Pijama Feminino Curto Alça Rosê - GG', 'ativo': True}];2025-09-11 10:22:49
1570;Pijama Americano Longo Estrelas Azul;Pijama Americano Manga Curta e Calça.;"01 Blusa Manga Curta Americana.
01 Calça Pantalona.";Pijama Longo, Pijama Americano, Pijama PV, Viscose;0.455;3.00;21.00;26.00;PALVEA;2;UN;True;61083900;;0;2024-12-02T00:00:00-03:00;2025-08-28T15:57:18-03:00;[7, 33, 37, 12];[{'id': 1575, 'codigo': 'PALVEAXGG', 'nome': 'Pijama Americano Longo Estrelas Azul - XGG', 'ativo': True}, {'id': 1571, 'codigo': 'PALVEAP', 'nome': 'Pijama Americano Longo Estrelas Azul - P', 'ativo': True}, {'id': 1574, 'codigo': 'PALVEAGG', 'nome': 'Pijama Americano Longo Estrelas Azul - GG', 'ativo': True}, {'id': 1573, 'codigo': 'PALVEAG', 'nome': 'Pijama Americano Longo Estrelas Azul - G', 'ativo': True}, {'id': 1572, 'codigo': 'PALVEAM', 'nome': 'Pijama Americano Longo Estrelas Azul - M', 'ativo': True}];2025-09-11 10:22:49
